NPI,NPPES Provider Last/Org Name,NPPES Provider First Name,NPPES Provider Zip Code,NPPES Provider State,Specialty Description,Total Claim Count,Opioid Claim Count,Opioid Prescribing Rate
1225126014,PRALEA,CATALIN,6360,CT,Psychiatry,2195,0,0.00%
1114329562,PRANSKY,RACHEL,6510,CT,Nurse Practitioner,26,,
1942207394,PRASAD,AVINASH,6102,CT,Neurology,1005,11,1.09%
1366444671,PRASAD,SUJATA,6105,CT,Internal Medicine,38,,
1497932867,PRATHER-CHEN,JARA,6510,CT,Physician Assistant,159,13,8.18%
1679590038,PRATINIDHI,MADHURI,6066,CT,Family Practice,2001,66,3.30%
1306932157,PRATT,DANIELA,6102,CT,Physician Assistant,79,25,31.65%
1003863044,PRATT,DENISE,6708,CT,Nurse Practitioner,262,0,0.00%
1912204504,PRATT,ELAINE,6112,CT,Nurse Practitioner,67,0,0.00%
1194766857,PRATT,HAMP,6492,CT,General Practice,23,0,0.00%
1437135787,PRATT,TIMOTHY,6010,CT,Internal Medicine,377,12,3.18%
1407879521,PRAVDA,JEFFREY,6492,CT,Orthopedic Surgery,402,160,39.80%
1164481024,PREDA,IOANA,6611,CT,Internal Medicine,3057,55,1.80%
1457647281,PREGENZER,GERARD,6032,CT,Student in an Organized Health Care Education/Training Program,157,55,35.03%
1366548380,PREIS,RONALD,6106,CT,Dentist,105,34,32.38%
1285631630,PREISSLER,PAUL,6106,CT,Cardiac Surgery,36,14,38.89%
1265750004,PREMKUMAR,PADMANABHAN,6102,CT,Internal Medicine,137,,
1285048579,PRENTISS,ANGELA,6340,CT,Nurse Practitioner,30,0,0.00%
1104803808,PRESKENIS,WILLIAM,6033,CT,Pulmonary Disease,1766,,
1285877894,PRESLEY,CAROLYN,6511,CT,Student in an Organized Health Care Education/Training Program,49,,
1528027778,PRESNICK,CAROLE,6610,CT,Obstetrics/Gynecology,25,,
1831126416,PRESNICK,DIANE,6519,CT,Certified Nurse Midwife,13,0,0.00%
1568448249,PRESSMAN,MARTIN,6460,CT,Podiatry,269,65,24.16%
1154722403,PRESSOIR,MARLENE,6605,CT,Nurse Practitioner,47,,
1639380272,PRESTI,JOHN,6820,CT,Dentist,57,,
1902992274,PRESTON,MARK,6708,CT,Urology,228,18,7.89%
1396800793,PRESTWOOD,KAREN,6492,CT,Internal Medicine,114,,
1285683953,PRETE,MARK,6790,CT,Emergency Medicine,50,,
1871826701,PREVELIGE,JASON,6706,CT,Physician Assistant,207,25,12.08%
1184683443,PREWITT,ROBERT,6614,CT,Pediatric Medicine,6139,174,2.83%
1093789745,PREYSNER,LINDA,6001,CT,Internal Medicine,2598,52,2.00%
1003978784,PREZIOSO,ANTHONY,6518,CT,Dentist,61,14,22.95%
1174534853,PREZIOSO,RALPH,6489,CT,Cardiology,7099,126,1.77%
1124252507,PRIBIS,MARIA,6902,CT,Optometry,221,0,0.00%
1750327789,PRICE,ANN,6118,CT,Psychiatry,1775,0,0.00%
1487656328,PRICE,CALVIN,6095,CT,Optometry,27,0,0.00%
1083868178,PRICE,CHRISTINA,6519,CT,Allergy/Immunology,21,0,0.00%
1497007629,PRICE,COURTNEY,6510,CT,Nurse Practitioner,168,,
1104950559,PRICE,CYNTHIA,6102,CT,Emergency Medicine,13,,
1821009960,PRICE,DANIEL,6473,CT,Cardiology,3446,33,0.96%
1144211616,PRICE,GARY,6437,CT,Plastic and Reconstructive Surgery,52,21,40.38%
1245243203,PRICE,JOHN,6033,CT,Internal Medicine,22,0,0.00%
1346338118,PRICE,NEIL,6320,CT,Psychiatry,1906,0,0.00%
1558779348,PRICE,TRACEY,6850,CT,Student in an Organized Health Care Education/Training Program,15,0,0.00%
1215931688,PRIESTON,GREGORY,6851,CT,Dentist,20,,
1649241647,PRIGNANO,THOMAS,6108,CT,Optometry,270,0,0.00%
1366702847,PRIME,DANILLE,6856,CT,Student in an Organized Health Care Education/Training Program,86,0,0.00%
1669514477,PRIMO,DAVID,6357,CT,Dentist,57,,
1396765947,PRINCE,MARVIN,6810,CT,Gastroenterology,66,0,0.00%
1710998877,PRINCE,RENEE,6082,CT,Orthopedic Surgery,17,,
1588625727,PRINDIVILLE,DAVID,6040,CT,Oral Surgery (dentists only),23,12,52.17%
1780681353,PRINGLE,REBECCA,6410,CT,Obstetrics/Gynecology,96,0,0.00%
1386657344,PRIOLO,JOANNE,6410,CT,Nurse Practitioner,523,,
1336130293,PRIOR,EDWARD,6511,CT,Internal Medicine,3182,129,4.05%
1831536291,PRITCHARD,ASHLEY,6510,CT,Student in an Organized Health Care Education/Training Program,28,,
1518063833,PROCACCINI,VIRGIL,6606,CT,Dentist,49,,
1982687190,PROCTOR,DEBORAH,6511,CT,Gastroenterology,169,,
1184616427,PROKOP,EDWARD,6511,CT,Nuclear Medicine,22,0,0.00%
1851350011,PRONOVOST,MARY,6610,CT,General Surgery,94,26,27.66%
1386752160,PRONOVOST,PAUL,6708,CT,Nephrology,3338,88,2.64%
1609197888,PROPST,KATIE,6102,CT,Obstetrics/Gynecology,16,,
1922197896,PROTA,CARL,6512,CT,Dentist,68,,
1952563801,PROTACK,CLINTON,6510,CT,Student in an Organized Health Care Education/Training Program,18,,
1164538476,PROTO,FRANCIS,6410,CT,Dentist,94,,
1548418080,PROTO,KRISTIANE,6511,CT,Nurse Practitioner,564,0,0.00%
1700018306,PROTOMASTRO,NICOLE,6851,CT,Nurse Practitioner,34,0,0.00%
1215936992,PROTOMASTRO,PAUL,6851,CT,Orthopedic Surgery,129,60,46.51%
1376621615,PROULX,KATHRYN,6082,CT,Certified Clinical Nurse Specialist,3469,,
1588685234,PROVATARIS,JENNIFER,6830,CT,Emergency Medicine,76,12,15.79%
1386970598,PROVOST,RENEE,6033,CT,Certified Clinical Nurse Specialist,11,0,0.00%
1245214972,PROXEE,BRYAN,6102,CT,Physician Assistant,107,,
1427493048,PRUNER,JOSEPH,6706,CT,Student in an Organized Health Care Education/Training Program,203,,
1396724365,PRUNK,STEVEN,6052,CT,Pulmonary Disease,178,,
1679575112,PRUZAN,DEBRA,6905,CT,Dermatology,217,0,0.00%
1841525482,PRYOR,SARAH,6510,CT,Physician Assistant,58,14,24.14%
1538172861,PRYWES,MITCHELL,6810,CT,Physical Medicine and Rehabilitation,94,30,31.91%
1568648525,PRZASNYSKI,DARLENE,6074,CT,Certified Clinical Nurse Specialist,378,0,0.00%
1285989947,PRZYSZLAK,ANDRZEJ,6810,CT,Student in an Organized Health Care Education/Training Program,389,,
1295902922,PSARAKIS,HELEN,6102,CT,Nurse Practitioner,839,0,0.00%
1447316013,PSARAS,JAMES,6106,CT,Dentist,77,,
1063409308,PTASZYNSKI,MICHAEL,6010,CT,Internal Medicine,48,0,0.00%
1427195338,PUCCI,JAMES,6473,CT,Dentist,75,,
1215909072,PUCHALSKI,JONATHAN,6510,CT,Pulmonary Disease,93,,
1801183827,PUCIATO,HENRY,6510,CT,Nurse Practitioner,73,11,15.07%
1265727408,PUCKETT,JASON,6510,CT,Internal Medicine,480,16,3.33%
1821254624,PUGH,BRIAN,6052,CT,Emergency Medicine,306,66,21.57%
1255651675,PUGLIARES,MICHELLE,6030,CT,Nurse Practitioner,358,76,21.23%
1750343117,PUGLIESE,RICHARD,6457,CT,Psychiatry,18,0,0.00%
1376539213,PUGLISI,JEFFREY,6831,CT,Internal Medicine,3854,59,1.53%
1518191667,PUGLISI,LISA,6510,CT,Internal Medicine,1298,102,7.86%
1245532696,PUJARA,KUNTAL,6810,CT,Internal Medicine,68,,
1104930619,PULASKI,JOHN,6705,CT,Optometry,315,0,0.00%
1588084388,PULFORD,BRIAN,6052,CT,Student in an Organized Health Care Education/Training Program,103,,
1437451143,PULHAM,NICOLAS,6510,CT,Student in an Organized Health Care Education/Training Program,64,0,0.00%
1922005800,PULICE,EDWARD,6611,CT,Ophthalmology,939,0,0.00%
1598730848,PULIDO,CARLOS,6066,CT,Pain Management,6082,3497,57.50%
1215245543,PULITO,KAITLIN,6082,CT,Physician Assistant,263,18,6.84%
1447304944,PUN,HECTOR,6708,CT,Internal Medicine,16565,357,2.16%
1205833167,PUN,MANUEL,6611,CT,Cardiology,7893,,
1982828489,PUPPOLO,DIANE,6450,CT,Certified Clinical Nurse Specialist,4299,0,0.00%
1164489860,PURANIK,PRAKASH,6450,CT,Internal Medicine,1130,,
1447213947,PURANIK,UJWALA,6450,CT,Pediatric Medicine,12,0,0.00%
1255444527,PURCARO,MICHELLE,6708,CT,Nurse Practitioner,151,67,44.37%
1548245491,PURCELL,ANTHONY,6239,CT,Family Practice,3461,296,8.55%
1689855280,PURCELL,DANIEL,6030,CT,Emergency Medicine,63,19,30.16%
1760772024,PURCELL,ELIZABETH,6106,CT,Obstetrics/Gynecology,65,0,0.00%
1316203482,PURCELL,JAMES,6105,CT,Internal Medicine,21,0,0.00%
1083705222,PURCELL,JOHN,6488,CT,Dentist,34,,
1972850170,PURI,MUHAMMAD REHAN,6040,CT,Psychiatry & Neurology,48,0,0.00%
1720067846,PURPORA,DAVID,6401,CT,Internal Medicine,561,29,5.17%
1306871355,PURSNANI,NEENA,6095,CT,Family Practice,77,,
1356323349,PURUSHOTHAM,ARUMBAKAM,6519,CT,Internal Medicine,651,0,0.00%
1457407744,PURVIANCE,KEVIN,6040,CT,Dentist,132,18,13.64%
1477536183,PUSKO,GEORGE,6052,CT,Physician Assistant,14,,
1699845206,PUSUOGLU,GULCIN,6510,CT,Nurse Practitioner,420,14,3.33%
1437241510,PUSZTAI,LAJOS,6520,CT,Medical Oncology,31,0,0.00%
1407153265,PUTCHA,NITIN,6902,CT,Physical Medicine and Rehabilitation,21,,
1154307866,PUTNAM,ANDREW,6510,CT,Hospice and Palliative Care,519,316,60.89%
1154380509,PUTNAM,RICHARD,6051,CT,Dentist,27,,
1033150719,PUTNAM,SHAWN,6062,CT,Nurse Practitioner,757,137,18.10%
1306969282,PUTTAGUNTA,SAILAJA,6706,CT,Infectious Disease,712,15,2.11%
1871563098,PYCH,CANDICE,6042,CT,Nurse Practitioner,208,0,0.00%
1467728378,QADEER,USMAN,6810,CT,Student in an Organized Health Care Education/Training Program,26,,
1356340319,QADIR,MUHAMMAD,6401,CT,Internal Medicine,9702,114,1.18%
1295174993,QADRI,SAEEDA,6418,CT,Student in an Organized Health Care Education/Training Program,61,,
1659425569,QAMAR,ASMA,6790,CT,Internal Medicine,138,,
1417248253,QASBA,NEENA,6519,CT,Student in an Organized Health Care Education/Training Program,38,,
1790910925,QAYYUM,ZHEALA,6880,CT,Psychiatry,54,0,0.00%
1548673965,QIU,ROBERT,6510,CT,Student in an Organized Health Care Education/Training Program,28,,
1457764110,QUACH,PHILIP,6030,CT,Student in an Organized Health Care Education/Training Program,26,,
1093995615,QUADIR,MUZIANA,6460,CT,Internal Medicine,7300,101,1.38%
1942292057,QUADRI,ARSHAD,6117,CT,Cardiac Surgery,21,,
1710380282,QUALEY,ANGELA,6102,CT,Physician Assistant,26,,
1649227208,QUAN,TIMOTHY,6040,CT,Rheumatology,1889,23,1.22%
1902860232,QUARANTA,JOSEPH,6405,CT,Internal Medicine,7590,174,2.29%
1649203738,QUARANTA,MARCI,6516,CT,Nurse Practitioner,57,0,0.00%
1508094004,QUARRIE,RENEE,6706,CT,Pediatric Medicine,45,,
1336347640,QUARRIE,RICARDO,6510,CT,Student in an Organized Health Care Education/Training Program,11,,
1598798704,QUATROCELLI,ANGELA,6706,CT,Pediatric Medicine,41,,
1609928704,QUATROCELLI,STEPHEN,6042,CT,Dentist,213,49,23.00%
1407295983,QUENELLE,NICOLE,6032,CT,Student in an Organized Health Care Education/Training Program,460,,
1063438406,QUENTZEL,HOWARD,6418,CT,Infectious Disease,43,0,0.00%
1538130869,QUESADA,LILIAN,6106,CT,Dentist,67,11,16.42%
1942313481,QUEVEDO,STEPHEN,6320,CT,Internal Medicine,3781,0,0.00%
1861571200,QUIGLEY,JAMES,6510,CT,Dentist,29,0,0.00%
1447336839,QUILTER,PRISCILLA,6360,CT,Nurse Practitioner,268,114,42.54%
1770562084,QUIMBY,NANCY,6226,CT,Nurse Practitioner,1843,157,8.52%
1649614645,QUINBY,JOSHUA,6810,CT,Student in an Organized Health Care Education/Training Program,18,,
1700834256,QUINIT MOORE,RUBY LYNN,6226,CT,Internal Medicine,253,,
1033132329,QUINITILIANI,RICHARD,6106,CT,Infectious Disease,296,0,0.00%
1255424412,QUINLAN,ROSEMARY,6106,CT,Obstetrics/Gynecology,189,0,0.00%
1053319624,QUINN,ANTHONY,6320,CT,Urology,1335,41,3.07%
1215233853,QUINN,BERNADETTE,6082,CT,Nurse Practitioner,1611,59,3.66%
1275746869,QUINN,COURTNEY,6510,CT,General Surgery,16,,
1306851720,QUINN,EDMUND,6705,CT,Internal Medicine,11907,427,3.59%
1811066277,QUINN,JOSEPHINE,6897,CT,Optometry,24,0,0.00%
1588753800,QUINONES,CHANDRANNI,6102,CT,Physician Assistant,42,,
1184656647,QUINONES,GLADYS,6107,CT,Nurse Practitioner,2091,70,3.35%
1164567434,QUINONES,MARIA,6107,CT,Internal Medicine,3250,87,2.68%
1265413561,QUINTANILLA,MEGHAN,6510,CT,Physician Assistant,22,,
1114053204,QUINTANILLA,VICTOR,6511,CT,Physician Assistant,78,18,23.08%
1407832942,QUINTERO,SANDRA,6001,CT,Internal Medicine,2524,68,2.69%
1679731400,QUINTNER,ALEXANDER,6460,CT,Dentist,83,18,21.69%
1437375813,QUINTNER,MITCHELL,6460,CT,Dentist,35,,
1720030737,QUIROLO,CAROLANN,6810,CT,Physician Assistant,33,,
1508094533,QURAISHI,IMRAN,6519,CT,Psychiatry & Neurology,59,0,0.00%
1144200122,QURAISHI,SULTAN,6118,CT,General Surgery,3479,224,6.44%
1568460434,QURESHI,ASHER,6105,CT,Pulmonary Disease,1542,,
1992013338,QURESHI,ATAUL,6030,CT,Internal Medicine,96,,
1164600615,QURESHI,MARCY,6040,CT,Gastroenterology,1832,,
1043281348,QURESHI,MUHAMMED,6360,CT,Internal Medicine,8818,232,2.63%
1942408265,QURESHI,OSMAN,6040,CT,Psychiatry,114,0,0.00%
1770681405,QURESHI,SHAISTA,6105,CT,Family Practice,208,,
1831155449,QURESHI,YAHYA,6360,CT,Internal Medicine,13016,770,5.92%
1457386914,QUSBA,ASHA,6082,CT,Psychiatry,5446,0,0.00%
1316085665,RAAD,MARC,6716,CT,Internal Medicine,46901,985,2.10%
1588848766,RABIN,TRACY,6708,CT,Internal Medicine,130,13,10.00%
1386084275,RABINDER KAUR,FNU,6260,CT,Dentist,71,22,30.99%
1417069477,RABINE,KENNETH,6614,CT,Dentist,89,,
1447253422,RABINOWE,SUSAN,6105,CT,Internal Medicine,569,16,2.81%
1508877408,RABINOWITZ,STEPHEN,6825,CT,Ophthalmology,876,0,0.00%
1902998263,RABIS,SANDRA,6457,CT,Nurse Practitioner,167,,
1558551655,RABITAILLE,WILLIAM,6037,CT,Internal Medicine,4739,228,4.81%
1790880441,RABUFFO,JEFFREY,6457,CT,Urology,23,0,0.00%
1134218985,RACCUGLIA,GIOVANNI,6437,CT,Internal Medicine,18,0,0.00%
1629363544,RACEK,CHRISTINA,6340,CT,Obstetrics/Gynecology,15,,
1306164132,RACHOOR,SWATHI,6105,CT,Internal Medicine,209,,
1730167313,RACHWAL,TADEUSZ,6076,CT,Psychiatry,8819,,
1710965397,RACKLIFFE,DOREEN,6010,CT,Physician Assistant,1195,48,4.02%
1154305985,RACKOW,BETH,6511,CT,Obstetrics/Gynecology,12,0,0.00%
1205943891,RACY,ANIS,6360,CT,Neurology,2068,14,0.68%
1942264288,RADEBOLD,ANDREA,6405,CT,Internal Medicine,10251,244,2.38%
1265742860,RADHAKRISHNAN,RAJIV,6511,CT,Psychiatry & Neurology,17,0,0.00%
1609858414,RADIN,ALAN,6897,CT,Internal Medicine,12630,289,2.29%
1225076193,RADIN,DAVID,6905,CT,Internal Medicine,3118,198,6.35%
1508860156,RADIN,LAURENCE,6320,CT,Neurology,4709,271,5.75%
1396800702,RADMAND,REZA,6615,CT,Dentist,46,,
1376582296,RADOFF,ALAN,6517,CT,Cardiology,3243,0,0.00%
1245644756,RADONJIC,NEVENA,6032,CT,Student in an Organized Health Care Education/Training Program,20,0,0.00%
1871680678,ROTELLA,DANA,6426,CT,Dentist,66,,
1447247788,RADU,OLIMPIA,6360,CT,Pulmonary Disease,1213,,
1194936492,RADUCU,ELENA,6106,CT,Ophthalmology,1708,,
1053597567,RADULESCU,DIANA,6040,CT,Dentist,245,47,19.18%
1346686136,RADWAN,ANNA,6032,CT,Student in an Organized Health Care Education/Training Program,159,,
1043393473,RAFAEL,ARMANDO,6451,CT,Optometry,182,0,0.00%
1023213717,RAFAILOV,ALEXANDR,6902,CT,Diagnostic Radiology,224,57,25.45%
1396156121,RAFAILOV,LEON,6510,CT,Student in an Organized Health Care Education/Training Program,16,0,0.00%
1134230618,RAFALOWSKY,STEVEN,6447,CT,Optometry,214,0,0.00%
1043409279,RAFIEE,RAFI,6032,CT,Dentist,116,34,29.31%
1558360636,RAFTERY,CHARLES,6762,CT,Orthopedic Surgery,347,224,64.55%
1578538047,RAFTOPOULOS,IOANNIS,6105,CT,General Surgery,112,,
1841275666,RAGAZA,ALEFLOR,6460,CT,Internal Medicine,322,,
1144202136,RAGAZA,EDGARDO,6519,CT,Internal Medicine,20,0,0.00%
1003225848,RAGHUNATHAN,SAPNA,6418,CT,Student in an Organized Health Care Education/Training Program,42,,
1457544728,RAGO,SHAUNA,6226,CT,Nurse Practitioner,1881,106,5.64%
1912099185,RAGO,THOMAS,6606,CT,Orthopedic Surgery,236,134,56.78%
1306848155,RAHEB,STEVEN,6260,CT,Obstetrics/Gynecology,211,,
1700136728,RAHIMI,FARNOOSH,6030,CT,Student in an Organized Health Care Education/Training Program,157,,
1841556818,RAHIMI,KAVOSH,6488,CT,Internal Medicine,49,,
1710935432,RAHIMYAR,ABDUL,6850,CT,Internal Medicine,55,,
1700221694,RAHMAN,ANISSA,6606,CT,Student in an Organized Health Care Education/Training Program,555,,
1851311435,RAHMAN,MOHAMMAD,6102,CT,Internal Medicine,136,,
1659309433,RAHMAN,SAYEDUR,6010,CT,Internal Medicine,5317,90,1.69%
1417950494,RAHMAN,ZIA,6105,CT,Hematology/Oncology,581,27,4.65%
1023045408,RAHMATI,IRAJ,6776,CT,Ophthalmology,1348,0,0.00%
1467782581,RAI,MANISHA,6510,CT,Internal Medicine,65,,
1851619894,RAI,MRIDULA,6360,CT,Internal Medicine,149,0,0.00%
1063532455,RAI,RIPUDEEP,6106,CT,Internal Medicine,1150,66,5.74%
1073562674,RAIDER,MATTHEW,6457,CT,Geriatric Medicine,10214,417,4.08%
1962487983,RAIFORD,PHILIP,6239,CT,Family Practice,3440,234,6.80%
1841250461,RAINA,ABHISHAKE,6260,CT,Internal Medicine,389,,
1699733477,RAINEY,KELLY,6457,CT,Physician Assistant,36,19,52.78%
1710397005,RAISBECK,ANDREW,6032,CT,Student in an Organized Health Care Education/Training Program,18,,
1053311662,RAISSI,SINA,6762,CT,Nephrology,3119,17,0.55%
1942611223,RAJA,JUNAID,6708,CT,Student in an Organized Health Care Education/Training Program,49,,
1336430958,RAJAEE,SAREH,6510,CT,Student in an Organized Health Care Education/Training Program,20,,
1447664651,RAJAN,KAVITHA,6418,CT,Student in an Organized Health Care Education/Training Program,36,,
1043599178,RAJAN,SANGEETHA,6418,CT,Internal Medicine,824,46,5.58%
1598044133,RAJANNA,CHAMPAKAMALA,6250,CT,Psychiatry & Neurology,220,0,0.00%
1912183187,RAJASHEKAR,SHILPA,6001,CT,Family Practice,990,,
1326206764,RAJCHEL,SARAH,6040,CT,Emergency Medicine,205,56,27.32%
1689651143,RAJKUMAR,MICHAEL,6360,CT,Infectious Disease,492,0,0.00%
1184778557,RAJOTTE,JEFFREY,6111,CT,Dentist,37,,
1831373752,RAJPUT,KANISHKA,6320,CT,Anesthesiology,190,123,64.74%
1689949992,RAKE,KRISTEN,6706,CT,Student in an Organized Health Care Education/Training Program,67,,
1205917655,RAKOS,LYNN,6610,CT,Nurse Practitioner,930,0,0.00%
1194708800,RALABATE,JAMES,6614,CT,Internal Medicine,7478,81,1.08%
1316188832,RALL,KERRI,6010,CT,Physician Assistant,128,0,0.00%
1417024084,RALLO,JOHN,6907,CT,Dentist,28,,
1285971838,RALPH,TABETHA,6102,CT,Nurse Practitioner,50,19,38.00%
1609947704,RAMA,MYL,6611,CT,Internal Medicine,6095,120,1.97%
1427218262,RAMACHANDRAN,SARIKA,6405,CT,Dermatology,285,0,0.00%
1467723734,RAMADAN,HAISSAM,6810,CT,Dentist,20,0,0.00%
1346334646,RAMADAN,NADIM,6460,CT,Podiatry,65,11,16.92%
1083906416,RAMADAN,WAILE,6010,CT,Internal Medicine,19,0,0.00%
1801872528,RAMADHAR PERSAUD,NIRMALA,6451,CT,Internal Medicine,236,12,5.08%
1124014220,RAMADON UNGER,NATALIE,6477,CT,Physician Assistant,2428,57,2.35%
1023023504,RAMAHI,TARIK,6511,CT,Internal Medicine,15,0,0.00%
1952717837,RAMAKRISHNAN,KAVITHA,6032,CT,Student in an Organized Health Care Education/Training Program,13,,
1083689962,RAMALEY,BEN,6890,CT,Obstetrics/Gynecology,203,,
1154492718,RAMAMURTHY,MAHALAKSHMI,6119,CT,Optometry,180,0,0.00%
1174520043,RAMANAN,SUNDARAM,6105,CT,Internal Medicine,295,,
1023113644,RAMASWAMY,ANURADHA,6519,CT,Student in an Organized Health Care Education/Training Program,43,0,0.00%
1285688036,RAMEIKA,ANNE MARIE,6468,CT,Nurse Practitioner,306,208,67.97%
1134166408,RAMEY-O'CONNELL,LYNN,6516,CT,Nurse Practitioner,209,68,32.54%
1518981448,RAMIREZ,GILBERTO,6002,CT,Internal Medicine,30442,794,2.61%
1316263833,RAMIREZ,RACHEL,6511,CT,Psychiatry,11,0,0.00%
1629178843,RAMIREZ,RANDOLPH,6115,CT,Family Practice,2834,92,3.25%
1619028388,RAMJI,ALNOOR,6360,CT,Psychiatry,1222,0,0.00%
1205007804,RAMLOGAN,RISHI,6418,CT,General Surgery,105,37,35.24%
1336177351,RAMOS,EILEEN,6492,CT,Pediatric Medicine,123,,
1922340181,RAMOS,ISAAC,6102,CT,Physician Assistant,15,,
1477731388,RAMOS,JORGE,6708,CT,Internal Medicine,41,,
1720047186,RAMOS,RAFAEL,6108,CT,Dentist,37,,
1689601395,RAMOS,REY,6504,CT,Internal Medicine,4213,334,7.93%
1861724106,RAMOS,VALMARIE,6385,CT,Internal Medicine,100,,
1114043049,RAMOS,WILLIAM,6095,CT,Physician Assistant,185,21,11.35%
1447268669,RAMOS,ZOFIA,6614,CT,Nurse Practitioner,1126,,
1134383003,RAMPAL,DAKSH,6052,CT,Emergency Medicine,163,57,34.97%
1770853319,RAMPRASAD,SUSHMA,6851,CT,Internal Medicine,87,0,0.00%
1093744138,RAMSBY,MELINDA,6001,CT,Specialist,275,13,4.73%
1417098146,RAMSEY,WILLIAM,6510,CT,Gastroenterology,988,,
1306873468,RANA,ALPANA,6111,CT,Internal Medicine,84,,
1750481362,RANA,NISHA,6451,CT,Physician Assistant,21,12,57.14%
1053407304,RANA,SUNIL,6830,CT,Internal Medicine,10174,44,0.43%
1063529683,RANADE,VINAY,6117,CT,Obstetrics/Gynecology,140,0,0.00%
1568416972,RANADE-KAPUR,REKHA,6109,CT,Psychiatry,941,,
1275546244,RANANI,DANA,6518,CT,Internal Medicine,5891,77,1.31%
1093858847,RANDALL,MARY,6070,CT,Dentist,13,,
1801123849,RANDAZZO,REBECCA,6033,CT,Nurse Practitioner,204,,
1437142551,RANDOLPH,CHRISTOPHER,6708,CT,Pediatric Medicine,732,0,0.00%
1003839135,RANDOLPH,PAMELA,6851,CT,Endocrinology,892,0,0.00%
1114196367,RANGANATHAN,MOHINI,6516,CT,Psychiatry & Neurology,24,0,0.00%
1083646566,RANGEL,ALEJANDRO,6001,CT,Psychiatry,1294,,
1861521726,RANGINWALA,MASOOD,6902,CT,Emergency Medicine,346,104,30.06%
1003255084,RANGWALA,ISHRAT,6854,CT,Dentist,34,18,52.94%
1457643835,RANI,SAIRA,6108,CT,Family Practice,313,21,6.71%
1932126448,RANIERI,ALFRED,6511,CT,General Practice,40,,
1326048240,RANISH,MELVYN,6708,CT,Allergy/Immunology,950,,
1598086506,RANJAN,SAURABH,6706,CT,Internal Medicine,111,13,11.71%
1629366398,RANK,THOMAS,6510,CT,Nurse Practitioner,1330,22,1.65%
1154356194,RANNO,MICHELE,6824,CT,Internal Medicine,6710,124,1.85%
1316212459,RANPURA,ASHISH,6510,CT,Student in an Organized Health Care Education/Training Program,48,,
1902800774,RANTA,JEFFREY,6830,CT,Urology,584,,
1558797423,RANZ,CAREY,6519,CT,Nurse Practitioner,582,,
1831206457,RAO,KESHAV,6105,CT,Neurology,1416,22,1.55%
1841477353,RAO,PAUL,6511,CT,Psychiatry,24,0,0.00%
1548287378,RAO,SANJEEV,6605,CT,Internal Medicine,5227,190,3.63%
1437120821,RAO,SURITA,6030,CT,Psychiatry & Neurology,15,,
1396032215,RAO,VARUNI,6810,CT,Rheumatology,803,37,4.61%
1194038224,RAO,VIDHYA,6611,CT,Internal Medicine,2495,45,1.80%
1922441070,RAO,VINAY,6030,CT,Student in an Organized Health Care Education/Training Program,695,17,2.45%
1821059072,RAO DILLAWAY,MARGUERITE,6518,CT,Pediatric Medicine,12,0,0.00%
1013155019,RAOOF,MUSTAFA,6510,CT,Student in an Organized Health Care Education/Training Program,14,,
1366641169,RAPHAEL,RACHEL,6002,CT,General Surgery,25,0,0.00%
1619925377,RAPKO,LEON,6484,CT,Family Practice,1701,26,1.53%
1013017888,RAPOPORT,STEVEN,6385,CT,Optometry,66,0,0.00%
1083901755,RAPOSA,ELIZABETH,6106,CT,Nurse Practitioner,41,0,0.00%
1356571285,RAPP,HENRY,6824,CT,Dentist,28,,
1669465829,RAPSILBER,LYNN,6790,CT,Nurse Practitioner,1549,,
1912218280,RAQUEPAU,AMY,6030,CT,Physician Assistant,109,,
1053562926,RASCATI,SHEREE,6511,CT,Physician Assistant,91,16,17.58%
1689763989,RASHKOFF,EVAN,6069,CT,Orthopedic Surgery,244,141,57.79%
1306941075,RASIE,SYLVIA,6333,CT,Nurse Practitioner,287,0,0.00%
1063471688,RASLEAR,CATHERINE,6790,CT,Dentist,31,,
1013018357,RASOOL,ALTAF,6382,CT,Internal Medicine,2046,37,1.81%
1164497566,RASOULPOUR,MAJID,6106,CT,Pediatric Medicine,25,0,0.00%
1699893958,RASSOW,BARBARA,6880,CT,Certified Nurse Midwife,79,0,0.00%
1215911086,RASTEGAR,ASGHAR,6519,CT,Nephrology,11,0,0.00%
1871547588,RASTOGI,AMIT,6611,CT,Internal Medicine,1871,,
1578688909,RATCHFORD,MARY GINA,6037,CT,Ophthalmology,3063,0,0.00%
1699790469,RATH,KRISTINA,6518,CT,Obstetrics/Gynecology,135,,
1972704245,RATHI,AMIT,6260,CT,Psychiatry,658,0,0.00%
1821007972,RATHI,SANJAY,6511,CT,Neurology,1166,,
1194723361,RATHIER,MARGARET,6030,CT,Geriatric Medicine,441,18,4.08%
1063625747,RATHMAN,PETER,6902,CT,Dentist,17,0,0.00%
1568465532,RATHMANN,JOERG,6105,CT,Hematology/Oncology,269,50,18.59%
1588846463,RATNER,ELENA,6519,CT,Gynecological/Oncology,59,,
1326307943,RATTANANAI,BENJAMAS,6030,CT,Internal Medicine,324,,
1801861208,RATZAN,SUSAN,6106,CT,Pediatric Medicine,12,0,0.00%
1194828137,RAU,FREDERICK,6106,CT,Obstetrics/Gynecology,195,,
1528006038,RAU,GREGORY,6511,CT,Physician Assistant,268,0,0.00%
1821213794,RAU,LAURA,6320,CT,Emergency Medicine,113,16,14.16%
