State,State Name,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,Footnote
US,United States,2016,May,12 month-ending,Heroin (T40.1),14163,100,0.1531235731,
US,United States,2016,June,12 month-ending,Heroin (T40.1),14407,100,0.154494802,
US,United States,2016,July,12 month-ending,Heroin (T40.1),14678,100,0.1574753203,
US,United States,2016,August,12 month-ending,Heroin (T40.1),14856,100,0.1611686883,
US,United States,2016,September,12 month-ending,Heroin (T40.1),14908,100,0.1628134876,
US,United States,2016,October,12 month-ending,Heroin (T40.1),14980,100,0.1650931115,
US,United States,2016,November,12 month-ending,Heroin (T40.1),15138,100,0.1656969622,
US,United States,2016,December,12 month-ending,Heroin (T40.1),15547,100,0.1663266074,
US,United States,2017,January,12 month-ending,Heroin (T40.1),15647,100,0.2120465439,*Likely underreported due to incomplete data
UT,Utah,2016,March,12 month-ending,Number of Deaths,18065,100,0.4151674509,
US,United States,2017,February,12 month-ending,Heroin (T40.1),15549,99+,0.2615185506,*Likely underreported due to incomplete data
US,United States,2016,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),13355,100,0.1531235731,
US,United States,2016,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),13527,100,0.154494802,
US,United States,2016,February,12 month-ending,Methadone (T40.3),3293,100,0.1476128398,
US,United States,2016,March,12 month-ending,Methadone (T40.3),3286,100,0.1484522567,
US,United States,2016,April,12 month-ending,Methadone (T40.3),3328,100,0.1498510174,
US,United States,2016,May,12 month-ending,Methadone (T40.3),3300,100,0.1531235731,
US,United States,2016,June,12 month-ending,Methadone (T40.3),3357,100,0.154494802,
US,United States,2015,November,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",9397,100,0.1523933677,
US,United States,2015,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",9610,100,0.1532265126,
US,United States,2016,October,12 month-ending,Methadone (T40.3),3345,100,0.1650931115,
US,United States,2016,November,12 month-ending,Methadone (T40.3),3375,100,0.1656969622,
US,United States,2016,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",11349,100,0.1484522567,
US,United States,2016,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",12045,100,0.1498510174,
US,United States,2016,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",12798,100,0.1531235731,
US,United States,2016,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",13558,100,0.154494802,
US,United States,2015,July,12 month-ending,Number of Drug Overdose Deaths,50301,100,0.1479344473,
US,United States,2015,August,12 month-ending,Cocaine (T40.5),6287,100,0.1487198837,
US,United States,2015,September,12 month-ending,Number of Drug Overdose Deaths,51575,100,0.1507401355,
US,United States,2015,October,12 month-ending,Number of Drug Overdose Deaths,52114,100,0.152932146,
US,United States,2015,November,12 month-ending,Number of Drug Overdose Deaths,52386,100,0.1523933677,
US,United States,2015,December,12 month-ending,Number of Drug Overdose Deaths,52623,100,0.1532265126,
US,United States,2016,January,12 month-ending,Number of Drug Overdose Deaths,52903,100,0.1507420935,
US,United States,2016,February,12 month-ending,Number of Drug Overdose Deaths,53835,100,0.1476128398,
US,United States,2016,March,12 month-ending,Number of Drug Overdose Deaths,54782,100,0.1484522567,
US,United States,2016,April,12 month-ending,Cocaine (T40.5),7607,100,0.1498510174,
US,United States,2016,May,12 month-ending,Number of Drug Overdose Deaths,56466,100,0.1531235731,
US,United States,2016,June,12 month-ending,Number of Drug Overdose Deaths,57429,100,0.154494802,
US,United States,2016,July,12 month-ending,Number of Drug Overdose Deaths,58526,100,0.1574753203,
US,United States,2016,August,12 month-ending,Number of Drug Overdose Deaths,59418,100,0.1611686883,
US,United States,2016,September,12 month-ending,Number of Drug Overdose Deaths,60147,100,0.1628134876,
US,United States,2016,October,12 month-ending,Number of Drug Overdose Deaths,61062,100,0.1650931115,
US,United States,2016,November,12 month-ending,Number of Drug Overdose Deaths,62340,100,0.1656969622,
US,United States,2016,December,12 month-ending,Number of Drug Overdose Deaths,63940,100,0.1663266074,
US,United States,2015,September,12 month-ending,Percent with drugs specified,82.5768298594,100,0.1507401355,
US,United States,2015,October,12 month-ending,Percent with drugs specified,82.7723836205,100,0.152932146,
US,United States,2015,November,12 month-ending,Percent with drugs specified,82.9000114534,100,0.1523933677,
US,United States,2015,December,12 month-ending,Percent with drugs specified,83.0777416719,100,0.1532265126,
US,United States,2016,January,12 month-ending,Percent with drugs specified,83.3298678714,100,0.1507420935,
US,United States,2016,February,12 month-ending,Percent with drugs specified,83.4252809511,100,0.1476128398,
US,United States,2016,March,12 month-ending,Percent with drugs specified,83.6114052061,100,0.1484522567,
US,United States,2016,April,12 month-ending,Percent with drugs specified,83.824689764,100,0.1498510174,
US,United States,2016,May,12 month-ending,Percent with drugs specified,84.1019374491,100,0.1531235731,
US,United States,2015,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",7254,100,0.1461966091,
US,United States,2015,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",7551,100,0.1473940423,
US,United States,2015,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",7890,100,0.1479344473,
US,United States,2015,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",8216,100,0.1487198837,
US,United States,2015,September,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",8669,100,0.1507401355,
US,United States,2015,October,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",9101,100,0.152932146,
US,United States,2017,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),14465,99+,0.2615185506,*Likely underreported due to incomplete data
US,United States,2016,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",9946,100,0.1507420935,
US,United States,2016,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",10583,100,0.1476128398,
US,United States,2015,March,12 month-ending,Number of Drug Overdose Deaths,48198,100,0.1450007902,
US,United States,2015,April,12 month-ending,Number of Drug Overdose Deaths,48748,100,0.1464541162,
US,United States,2015,May,12 month-ending,Number of Drug Overdose Deaths,49293,100,0.1461966091,
US,United States,2015,June,12 month-ending,Number of Drug Overdose Deaths,49691,100,0.1473940423,
US,United States,2015,January,12 month-ending,Heroin (T40.1),10788,100,0.143178356,
US,United States,2015,February,12 month-ending,Heroin (T40.1),11002,100,0.1460027986,
US,United States,2015,March,12 month-ending,Heroin (T40.1),11167,100,0.1450007902,
US,United States,2015,April,12 month-ending,Heroin (T40.1),11471,100,0.1464541162,
US,United States,2015,May,12 month-ending,Heroin (T40.1),11675,100,0.1461966091,
US,United States,2015,June,12 month-ending,Heroin (T40.1),11805,100,0.1473940423,
US,United States,2015,July,12 month-ending,Heroin (T40.1),11985,100,0.1479344473,
US,United States,2015,August,12 month-ending,Heroin (T40.1),12201,100,0.1487198837,
US,United States,2015,September,12 month-ending,Heroin (T40.1),12527,100,0.1507401355,
US,United States,2015,October,12 month-ending,Heroin (T40.1),12700,100,0.152932146,
US,United States,2016,April,12 month-ending,Number of Deaths,2706021,100,0.1498510174,
US,United States,2016,May,12 month-ending,Number of Deaths,2706964,100,0.1531235731,
US,United States,2016,June,12 month-ending,Number of Deaths,2708829,100,0.154494802,
US,United States,2016,July,12 month-ending,Number of Deaths,2711536,100,0.1574753203,
US,United States,2016,August,12 month-ending,Number of Deaths,2717029,100,0.1611686883,
US,United States,2016,September,12 month-ending,Number of Deaths,2721519,100,0.1628134876,
US,United States,2016,October,12 month-ending,Number of Deaths,2726946,100,0.1650931115,
US,United States,2016,November,12 month-ending,Number of Deaths,2734510,100,0.1656969622,
US,United States,2016,December,12 month-ending,Number of Deaths,2750011,100,0.1663266074,
US,United States,2017,January,12 month-ending,Number of Deaths,2764959,100,0.2120465439,*Likely underreported due to incomplete data
US,United States,2017,February,12 month-ending,Number of Deaths,2765387,99+,0.2615185506,*Likely underreported due to incomplete data
US,United States,2015,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),12747,100,0.1532265126,
US,United States,2016,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),12728,100,0.1507420935,
US,United States,2016,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),12877,100,0.1476128398,
US,United States,2016,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),13051,100,0.1484522567,
US,United States,2016,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),13264,100,0.1498510174,
US,United States,2015,May,12 month-ending,Cocaine (T40.5),5987,100,0.1461966091,
US,United States,2016,June,12 month-ending,Percent with drugs specified,84.3110623553,100,0.154494802,
US,United States,2016,July,12 month-ending,Percent with drugs specified,84.5846290538,100,0.1574753203,
US,United States,2016,August,12 month-ending,Percent with drugs specified,84.8631727759,100,0.1611686883,
US,United States,2016,September,12 month-ending,Percent with drugs specified,84.9817946032,100,0.1628134876,
US,United States,2016,October,12 month-ending,Percent with drugs specified,85.0971144083,100,0.1650931115,
US,United States,2016,November,12 month-ending,Percent with drugs specified,85.2726981072,100,0.1656969622,
US,United States,2016,December,12 month-ending,Percent with drugs specified,85.43009071,100,0.1663266074,
US,United States,2015,February,12 month-ending,Cocaine (T40.5),5592,100,0.1460027986,
US,United States,2015,February,12 month-ending,Number of Drug Overdose Deaths,47725,100,0.1460027986,
US,United States,2017,January,12 month-ending,Percent with drugs specified,85.5032004319,100,0.2120465439,*Likely underreported due to incomplete data
US,United States,2015,March,12 month-ending,Cocaine (T40.5),5729,100,0.1450007902,
US,United States,2015,April,12 month-ending,Cocaine (T40.5),5908,100,0.1464541162,
US,United States,2016,June,12 month-ending,Cocaine (T40.5),8118,100,0.154494802,
US,United States,2015,June,12 month-ending,Cocaine (T40.5),6022,100,0.1473940423,
US,United States,2015,July,12 month-ending,Cocaine (T40.5),6150,100,0.1479344473,
US,United States,2015,July,12 month-ending,Number of Deaths,2712688,100,0.1479344473,
US,United States,2015,September,12 month-ending,Cocaine (T40.5),6437,100,0.1507401355,
US,United States,2015,October,12 month-ending,Cocaine (T40.5),6590,100,0.152932146,
US,United States,2015,November,12 month-ending,Cocaine (T40.5),6720,100,0.1523933677,
US,United States,2015,December,12 month-ending,Cocaine (T40.5),6841,100,0.1532265126,
US,United States,2016,January,12 month-ending,Cocaine (T40.5),6988,100,0.1507420935,
US,United States,2016,February,12 month-ending,Cocaine (T40.5),7151,100,0.1476128398,
US,United States,2016,March,12 month-ending,Cocaine (T40.5),7358,100,0.1484522567,
US,United States,2016,March,12 month-ending,Number of Deaths,2703226,100,0.1484522567,
US,United States,2016,May,12 month-ending,Cocaine (T40.5),7843,100,0.1531235731,
US,United States,2015,March,12 month-ending,Number of Deaths,2682744,100,0.1450007902,
US,United States,2016,July,12 month-ending,Cocaine (T40.5),8514,100,0.1574753203,
US,United States,2016,August,12 month-ending,Cocaine (T40.5),8869,100,0.1611686883,
US,United States,2016,September,12 month-ending,Cocaine (T40.5),9264,100,0.1628134876,
US,United States,2016,October,12 month-ending,Cocaine (T40.5),9637,100,0.1650931115,
US,United States,2016,November,12 month-ending,Cocaine (T40.5),10052,100,0.1656969622,
US,United States,2016,December,12 month-ending,Cocaine (T40.5),10456,100,0.1663266074,
US,United States,2017,January,12 month-ending,Cocaine (T40.5),10811,100,0.2120465439,*Likely underreported due to incomplete data
US,United States,2017,February,12 month-ending,Cocaine (T40.5),11008,99+,0.2615185506,*Likely underreported due to incomplete data
US,United States,2017,January,12 month-ending,Number of Drug Overdose Deaths,64835,100,0.2120465439,*Likely underreported due to incomplete data
US,United States,2017,February,12 month-ending,Number of Drug Overdose Deaths,64765,99+,0.2615185506,*Likely underreported due to incomplete data
US,United States,2015,January,12 month-ending,Number of Deaths,2653334,100,0.143178356,
US,United States,2017,February,12 month-ending,Percent with drugs specified,85.6975218096,99+,0.2615185506,*Likely underreported due to incomplete data
US,United States,2015,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),12269,100,0.143178356,
US,United States,2015,April,12 month-ending,Number of Deaths,2691628,100,0.1464541162,
US,United States,2015,May,12 month-ending,Number of Deaths,2698421,100,0.1461966091,
US,United States,2016,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),13695,100,0.1574753203,
US,United States,2016,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),13826,100,0.1611686883,
US,United States,2016,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),13922,100,0.1628134876,
US,United States,2016,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),14068,100,0.1650931115,
US,United States,2016,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),14265,100,0.1656969622,
US,United States,2016,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),14530,100,0.1663266074,
US,United States,2017,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),14585,100,0.2120465439,*Likely underreported due to incomplete data
US,United States,2015,January,12 month-ending,Cocaine (T40.5),5496,100,0.143178356,
US,United States,2016,February,12 month-ending,Number of Deaths,2701662,100,0.1476128398,
US,United States,2015,June,12 month-ending,Number of Deaths,2704994,100,0.1473940423,
US,United States,2015,February,12 month-ending,Number of Deaths,2668442,100,0.1460027986,
US,United States,2015,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),12237,100,0.1460027986,
US,United States,2015,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),12267,100,0.1450007902,
US,United States,2015,October,12 month-ending,Number of Deaths,2729315,100,0.152932146,
US,United States,2015,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),12474,100,0.1461966091,
US,United States,2015,August,12 month-ending,Number of Deaths,2719206,100,0.1487198837,
US,United States,2015,September,12 month-ending,Number of Deaths,2723893,100,0.1507401355,
US,United States,2015,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),12574,100,0.1479344473,
US,United States,2015,November,12 month-ending,Number of Deaths,2727809,100,0.1523933677,
US,United States,2015,December,12 month-ending,Number of Deaths,2718198,100,0.1532265126,
US,United States,2016,January,12 month-ending,Number of Deaths,2698649,100,0.1507420935,
US,United States,2015,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),12737,100,0.1523933677,
US,United States,2015,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),12356,100,0.1464541162,
US,United States,2015,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),12707,100,0.1507401355,
US,United States,2015,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),12555,100,0.1473940423,
US,United States,2015,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),12649,100,0.1487198837,
US,United States,2015,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),12773,100,0.152932146,
UT,Utah,2015,February,12 month-ending,Number of Drug Overdose Deaths,606,100,0.3384774253,
UT,Utah,2015,June,12 month-ending,Number of Deaths,17739,100,0.3382377812,
UT,Utah,2015,February,12 month-ending,Number of Deaths,17431,100,0.3384774253,
UT,Utah,2016,November,12 month-ending,Number of Deaths,18390,100,0.8972267537,
UT,Utah,2015,April,12 month-ending,Number of Drug Overdose Deaths,614,100,0.3072021845,
UT,Utah,2015,July,12 month-ending,Number of Deaths,17792,100,0.3428507194,
UT,Utah,2015,January,12 month-ending,Number of Deaths,17303,100,0.3409813327,
UT,Utah,2016,April,12 month-ending,Number of Deaths,18171,100,0.4842881515,
UT,Utah,2015,March,12 month-ending,Number of Drug Overdose Deaths,606,100,0.3192156416,
UT,Utah,2015,April,12 month-ending,Number of Deaths,17578,100,0.3072021845,
UT,Utah,2015,May,12 month-ending,Number of Deaths,17660,100,0.3171007928,
UT,Utah,2015,May,12 month-ending,Number of Drug Overdose Deaths,599,100,0.3171007928,
UT,Utah,2015,June,12 month-ending,Number of Drug Overdose Deaths,603,100,0.3382377812,
UT,Utah,2015,July,12 month-ending,Number of Drug Overdose Deaths,596,100,0.3428507194,
UT,Utah,2015,August,12 month-ending,Number of Drug Overdose Deaths,607,100,0.296735905,
UT,Utah,2015,September,12 month-ending,Number of Drug Overdose Deaths,622,100,0.2691488169,
UT,Utah,2015,October,12 month-ending,Number of Drug Overdose Deaths,655,100,0.3017096882,
UT,Utah,2015,November,12 month-ending,Number of Drug Overdose Deaths,657,100,0.2852189475,
UT,Utah,2015,December,12 month-ending,Number of Drug Overdose Deaths,649,100,0.3194172037,
UT,Utah,2016,January,12 month-ending,Number of Drug Overdose Deaths,672,100,0.3368326503,
UT,Utah,2016,February,12 month-ending,Number of Deaths,17940,100,0.3846153846,
UT,Utah,2015,March,12 month-ending,Number of Deaths,17543,100,0.3192156416,
UT,Utah,2016,April,12 month-ending,Number of Drug Overdose Deaths,707,100,0.4842881515,
UT,Utah,2016,May,12 month-ending,Number of Drug Overdose Deaths,716,100,0.5038611096,
UT,Utah,2016,June,12 month-ending,Number of Drug Overdose Deaths,714,100,0.5187005187,
UT,Utah,2016,July,12 month-ending,Number of Drug Overdose Deaths,715,100,0.5698469554,
VA,Virginia,2015,July,12 month-ending,Heroin (T40.1),302,100,0.0449438202,
UT,Utah,2016,August,12 month-ending,Number of Drug Overdose Deaths,717,100,0.6168831169,
UT,Utah,2016,September,12 month-ending,Number of Drug Overdose Deaths,694,100,0.7177162592,
UT,Utah,2016,October,12 month-ending,Number of Drug Overdose Deaths,682,100,0.8289537845,
UT,Utah,2016,November,12 month-ending,Number of Drug Overdose Deaths,667,100,0.8972267537,
UT,Utah,2016,December,12 month-ending,Number of Drug Overdose Deaths,650,100,0.9081571977,
UT,Utah,2017,January,12 month-ending,Number of Drug Overdose Deaths,625,100,1.093043291,*Likely underreported due to incomplete data
UT,Utah,2017,February,12 month-ending,Number of Drug Overdose Deaths,616,100,1.2113346312,*Likely underreported due to incomplete data
UT,Utah,2016,February,12 month-ending,Number of Drug Overdose Deaths,689,100,0.3846153846,
UT,Utah,2016,May,12 month-ending,Number of Deaths,18259,100,0.5038611096,
UT,Utah,2015,September,12 month-ending,Number of Deaths,17834,100,0.2691488169,
UT,Utah,2016,July,12 month-ending,Number of Deaths,18426,100,0.5698469554,
UT,Utah,2016,August,12 month-ending,Number of Deaths,18480,100,0.6168831169,
UT,Utah,2015,August,12 month-ending,Number of Deaths,17861,100,0.296735905,
UT,Utah,2016,January,12 month-ending,Number of Deaths,17813,100,0.3368326503,
UT,Utah,2015,October,12 month-ending,Number of Deaths,17898,100,0.3017096882,
UT,Utah,2015,November,12 month-ending,Number of Deaths,17881,100,0.2852189475,
UT,Utah,2015,December,12 month-ending,Number of Deaths,17845,100,0.3194172037,
UT,Utah,2016,September,12 month-ending,Number of Deaths,18531,100,0.7177162592,
UT,Utah,2016,March,12 month-ending,Number of Drug Overdose Deaths,710,100,0.4151674509,
UT,Utah,2016,December,12 month-ending,Number of Deaths,18499,100,0.9081571977,
UT,Utah,2017,January,12 month-ending,Number of Deaths,18572,100,1.093043291,*Likely underreported due to incomplete data
UT,Utah,2016,October,12 month-ending,Number of Deaths,18457,100,0.8289537845,
UT,Utah,2017,February,12 month-ending,Number of Deaths,18492,100,1.2113346312,*Likely underreported due to incomplete data
VA,Virginia,2016,November,12 month-ending,Psychostimulants with abuse potential (T43.6),67,100,0.0138028342,
VA,Virginia,2016,May,12 month-ending,Percent with drugs specified,98.7068965517,100,0.0201863354,
VA,Virginia,2016,December,12 month-ending,Psychostimulants with abuse potential (T43.6),68,100,0.0198231168,
VA,Virginia,2015,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",182,100,0.0378465323,
VA,Virginia,2016,September,12 month-ending,Percent with drugs specified,98.4920634921,100,0.0123597936,
VA,Virginia,2016,June,12 month-ending,Percent with drugs specified,98.6509274874,100,0.0185873606,
VA,Virginia,2017,January,12 month-ending,Psychostimulants with abuse potential (T43.6),69,100,0.0212253066,*Likely underreported due to incomplete data
VA,Virginia,2016,October,12 month-ending,Psychostimulants with abuse potential (T43.6),61,100,0.0107733744,
VA,Virginia,2017,January,12 month-ending,Percent with drugs specified,98.7778576564,100,0.0212253066,*Likely underreported due to incomplete data
VA,Virginia,2017,February,12 month-ending,Percent with drugs specified,98.5714285714,100,0.0257205537,*Likely underreported due to incomplete data
VA,Virginia,2016,April,12 month-ending,Number of Drug Overdose Deaths,1131,100,0.017160151,
VA,Virginia,2016,May,12 month-ending,Number of Drug Overdose Deaths,1160,100,0.0201863354,
VA,Virginia,2017,February,12 month-ending,Psychostimulants with abuse potential (T43.6),77,100,0.0257205537,*Likely underreported due to incomplete data
VA,Virginia,2015,January,12 month-ending,Heroin (T40.1),246,100,0.0378465323,
VA,Virginia,2015,February,12 month-ending,Heroin (T40.1),260,100,0.0422561663,
VA,Virginia,2016,July,12 month-ending,Percent with drugs specified,98.6820428336,100,0.0154363867,
VA,Virginia,2016,August,12 month-ending,Percent with drugs specified,98.6167615948,100,0.0154290034,
VA,Virginia,2015,January,12 month-ending,Methadone (T40.3),99,100,0.0378465323,
VA,Virginia,2016,October,12 month-ending,Percent with drugs specified,98.6013986014,100,0.0107733744,
VA,Virginia,2016,November,12 month-ending,Percent with drugs specified,98.7313432836,100,0.0138028342,
VA,Virginia,2016,December,12 month-ending,Percent with drugs specified,98.8938053097,100,0.0198231168,
VA,Virginia,2015,June,12 month-ending,Methadone (T40.3),88,100,0.0434411605,
VA,Virginia,2015,July,12 month-ending,Methadone (T40.3),85,100,0.0449438202,
VA,Virginia,2015,August,12 month-ending,Methadone (T40.3),86,100,0.0447199605,
VA,Virginia,2016,June,12 month-ending,Number of Drug Overdose Deaths,1186,100,0.0185873606,
VA,Virginia,2015,October,12 month-ending,Methadone (T40.3),73,100,0.0414326489,
VA,Virginia,2015,November,12 month-ending,Methadone (T40.3),66,100,0.0353362319,
VA,Virginia,2015,December,12 month-ending,Methadone (T40.3),69,100,0.0308832613,
VA,Virginia,2016,January,12 month-ending,Methadone (T40.3),73,100,0.0296708102,
VA,Virginia,2016,February,12 month-ending,Methadone (T40.3),78,100,0.0234396975,
VA,Virginia,2016,March,12 month-ending,Methadone (T40.3),79,100,0.0202697435,
VA,Virginia,2016,April,12 month-ending,Methadone (T40.3),78,100,0.017160151,
VA,Virginia,2016,May,12 month-ending,Methadone (T40.3),77,100,0.0201863354,
VA,Virginia,2016,June,12 month-ending,Methadone (T40.3),79,100,0.0185873606,
VA,Virginia,2016,July,12 month-ending,Methadone (T40.3),80,100,0.0154363867,
VA,Virginia,2016,August,12 month-ending,Methadone (T40.3),77,100,0.0154290034,
VA,Virginia,2016,September,12 month-ending,Methadone (T40.3),84,100,0.0123597936,
VA,Virginia,2015,September,12 month-ending,Methadone (T40.3),77,100,0.0461325542,
VA,Virginia,2016,November,12 month-ending,Methadone (T40.3),83,100,0.0138028342,
VA,Virginia,2016,December,12 month-ending,Methadone (T40.3),77,100,0.0198231168,
VA,Virginia,2017,January,12 month-ending,Methadone (T40.3),71,100,0.0212253066,*Likely underreported due to incomplete data
VA,Virginia,2016,November,12 month-ending,Number of Deaths,65204,100,0.0138028342,
VA,Virginia,2016,December,12 month-ending,Number of Deaths,65580,100,0.0198231168,
VA,Virginia,2017,January,12 month-ending,Number of Deaths,65959,100,0.0212253066,*Likely underreported due to incomplete data
VA,Virginia,2017,February,12 month-ending,Number of Deaths,66095,100,0.0257205537,*Likely underreported due to incomplete data
VA,Virginia,2015,May,12 month-ending,Psychostimulants with abuse potential (T43.6),45,100,0.0419235129,
VA,Virginia,2015,June,12 month-ending,Psychostimulants with abuse potential (T43.6),44,100,0.0434411605,
VA,Virginia,2015,July,12 month-ending,Psychostimulants with abuse potential (T43.6),44,100,0.0449438202,
VA,Virginia,2015,August,12 month-ending,Psychostimulants with abuse potential (T43.6),47,100,0.0447199605,
VA,Virginia,2016,October,12 month-ending,Methadone (T40.3),87,100,0.0107733744,
VA,Virginia,2015,November,12 month-ending,Psychostimulants with abuse potential (T43.6),47,100,0.0353362319,
VA,Virginia,2015,December,12 month-ending,Psychostimulants with abuse potential (T43.6),45,100,0.0308832613,
VA,Virginia,2016,January,12 month-ending,Psychostimulants with abuse potential (T43.6),45,100,0.0296708102,
VA,Virginia,2016,February,12 month-ending,Psychostimulants with abuse potential (T43.6),48,100,0.0234396975,
VA,Virginia,2016,March,12 month-ending,Psychostimulants with abuse potential (T43.6),46,100,0.0202697435,
VA,Virginia,2016,April,12 month-ending,Psychostimulants with abuse potential (T43.6),46,100,0.017160151,
VA,Virginia,2016,May,12 month-ending,Psychostimulants with abuse potential (T43.6),55,100,0.0201863354,
VA,Virginia,2016,June,12 month-ending,Psychostimulants with abuse potential (T43.6),60,100,0.0185873606,
VA,Virginia,2016,July,12 month-ending,Psychostimulants with abuse potential (T43.6),62,100,0.0154363867,
VA,Virginia,2016,August,12 month-ending,Psychostimulants with abuse potential (T43.6),60,100,0.0154290034,
VA,Virginia,2016,September,12 month-ending,Psychostimulants with abuse potential (T43.6),60,100,0.0123597936,
VA,Virginia,2015,December,12 month-ending,Percent with drugs specified,98.2035928144,100,0.0308832613,
VA,Virginia,2016,January,12 month-ending,Percent with drugs specified,98.310139165,100,0.0296708102,
VA,Virginia,2016,February,12 month-ending,Percent with drugs specified,98.4776403425,100,0.0234396975,
VA,Virginia,2016,March,12 month-ending,Percent with drugs specified,98.6449864499,100,0.0202697435,
VA,Virginia,2016,April,12 month-ending,Percent with drugs specified,98.6737400531,100,0.017160151,
VA,Virginia,2015,June,12 month-ending,Number of Drug Overdose Deaths,984,100,0.0434411605,
VA,Virginia,2015,July,12 month-ending,Number of Drug Overdose Deaths,976,100,0.0449438202,
VA,Virginia,2015,August,12 month-ending,Number of Drug Overdose Deaths,994,100,0.0447199605,
VA,Virginia,2015,September,12 month-ending,Number of Drug Overdose Deaths,1009,100,0.0461325542,
VA,Virginia,2015,October,12 month-ending,Number of Drug Overdose Deaths,1016,100,0.0414326489,
VA,Virginia,2015,November,12 month-ending,Number of Drug Overdose Deaths,992,100,0.0353362319,
VA,Virginia,2015,December,12 month-ending,Number of Drug Overdose Deaths,1002,100,0.0308832613,
VA,Virginia,2016,January,12 month-ending,Number of Drug Overdose Deaths,1006,100,0.0296708102,
VA,Virginia,2016,February,12 month-ending,Number of Drug Overdose Deaths,1051,100,0.0234396975,
VA,Virginia,2016,March,12 month-ending,Number of Drug Overdose Deaths,1107,100,0.0202697435,
VA,Virginia,2016,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",263,100,0.0296708102,
VA,Virginia,2016,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",309,100,0.0234396975,
VA,Virginia,2016,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",355,100,0.0202697435,
VA,Virginia,2016,July,12 month-ending,Number of Drug Overdose Deaths,1214,100,0.0154363867,
VA,Virginia,2016,August,12 month-ending,Number of Drug Overdose Deaths,1229,100,0.0154290034,
VA,Virginia,2016,September,12 month-ending,Number of Drug Overdose Deaths,1260,100,0.0123597936,
VA,Virginia,2016,October,12 month-ending,Number of Drug Overdose Deaths,1287,100,0.0107733744,
VA,Virginia,2016,November,12 month-ending,Number of Drug Overdose Deaths,1340,100,0.0138028342,
VA,Virginia,2015,April,12 month-ending,Heroin (T40.1),272,100,0.0450793552,
VA,Virginia,2016,December,12 month-ending,Number of Drug Overdose Deaths,1356,100,0.0198231168,
VA,Virginia,2017,January,12 month-ending,Number of Drug Overdose Deaths,1391,100,0.0212253066,*Likely underreported due to incomplete data
VA,Virginia,2017,February,12 month-ending,Number of Drug Overdose Deaths,1400,100,0.0257205537,*Likely underreported due to incomplete data
VA,Virginia,2015,August,12 month-ending,Heroin (T40.1),307,100,0.0447199605,
VA,Virginia,2015,September,12 month-ending,Heroin (T40.1),319,100,0.0461325542,
VA,Virginia,2015,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),320,100,0.0378465323,
VA,Virginia,2015,November,12 month-ending,Heroin (T40.1),338,100,0.0353362319,
VA,Virginia,2015,December,12 month-ending,Heroin (T40.1),338,100,0.0308832613,
VA,Virginia,2016,January,12 month-ending,Heroin (T40.1),339,100,0.0296708102,
